Paper_Name,Difficulty,English_Marks,GK_Marks,Maths_Marks,Total_Marks,OTA_Total_Marks,IMA_Selection,INA_Selection,AFA_Selection,OTA_Selection
CDS 1 2023,Hard,57.81948873809051,42.862793513704915,42.6384556592124,143.32073791100783,100.45794439730291,1,1,1,1
CDS 2 2022,Easy,86.66959267246966,54.763830948060765,31.020580143597698,172.45400376412812,117.69017281606736,1,1,1,1
CDS 2 2022,Easy,61.269413323360844,53.16299520388414,29.14858456837667,143.58099309562164,90.41799789173751,1,1,0,0
CDS 1 2023,Hard,59.1732930166044,66.04542614733467,34.19384143961624,159.4125606035553,93.36713445622064,1,1,1,0
CDS 1 2022,Moderate,64.6446746972356,48.79313095558771,46.50136803679616,159.93917368961948,111.14604273403177,1,1,1,1
CDS 2 2023,Moderate,76.78055600452595,54.3730215717114,58.984492855880696,190.13807043211804,135.76504886040664,1,1,1,1
CDS 1 2022,Moderate,50.073409845484186,51.383211638461944,29.511949772228316,130.96857125617444,79.5853596177125,0,1,0,0
Standard Mock,Moderate,64.56498035250645,53.52237217476049,41.98425134384372,160.07160387111065,106.54923169635018,1,1,1,1
Standard Mock,Moderate,60.069849162559386,52.81365913517075,28.638015587978714,141.52152388570886,88.7078647505381,1,1,0,0
CDS 1 2023,Hard,73.54987357480657,46.41644739563438,38.159428843422035,158.12574981386297,111.7093024182286,1,1,1,1
CDS 1 2022,Moderate,70.2956692382275,41.90081824700015,31.289359710991477,143.48584719621914,101.58502894921898,1,1,0,0
CDS 2 2023,Moderate,52.52214895634018,42.93592923949104,33.747133772305624,129.20521196813684,86.2692827286458,0,1,0,0
CDS 2 2023,Moderate,72.08274740652139,38.367339405301,30.246765823178112,140.6968526350005,102.3295132296995,1,1,0,1
CDS 2 2023,Moderate,79.42577178830632,49.84234148700421,30.486247689186563,159.7543609644971,109.91201947749289,1,1,1,1
Standard Mock,Moderate,64.51322824743411,62.82580523403683,23.633068810791848,150.9721022922628,88.14629705822597,1,1,1,0
CDS 1 2023,Hard,61.371190404112276,31.849336753382797,42.467072095046255,135.68759925254133,103.83826249915853,1,1,1,1
Standard Mock,Moderate,60.9912579247616,51.16666193220026,35.39355754994195,147.5514774069038,96.38481547470354,1,1,1,0
CDS 2 2022,Easy,50.45385251422839,37.882433062915055,41.108363786922226,129.44464936406567,91.56221630115061,0,0,0,0
CDS 1 2022,Moderate,63.583340711969214,25.78095798851296,13.713508754814804,103.07780745529698,77.29684946678401,0,0,0,0
Standard Mock,Moderate,68.18548716439999,36.14570311641311,29.53161544805217,133.86280572886525,97.71710261245215,0,1,0,0
CDS 1 2023,Hard,67.70845621075549,50.4650823464054,32.62100973862732,150.79454829578822,100.32946594938281,1,1,1,1
Standard Mock,Moderate,58.33757927679169,40.74583367328246,61.79628693900003,160.87969988907417,120.13386621579173,1,1,1,1
Standard Mock,Moderate,77.44495549359888,28.14587526104705,34.38633959900087,139.9771703536468,111.83129509259976,1,1,0,1
CDS 2 2023,Moderate,64.82848745748109,35.38413822912924,38.147625614551636,138.36025130116195,102.97611307203272,1,1,0,1
Standard Mock,Moderate,50.777807228652854,52.196973782975775,34.75302356915008,137.7278045807787,85.53083079780293,1,1,0,0
CDS 2 2023,Moderate,35.29336717120599,42.06602431422027,45.53121452523803,122.8906060106643,80.82458169644403,0,1,0,0
CDS 1 2023,Hard,41.68252515601824,39.71658424697853,37.528532411615444,118.9276418146122,79.21105756763367,0,1,0,0
CDS 2 2023,Moderate,72.16165776782255,47.98182596462345,39.379522629797556,159.52300636224356,111.54118039762011,1,1,1,1
Standard Mock,Moderate,58.47270055019844,43.03762489428804,39.82712760556138,141.33745305004786,98.29982815575983,1,1,0,0
CDS 1 2022,Moderate,51.47427411253501,46.26614590266685,41.09909122654644,138.8395112417483,92.57336533908145,1,1,0,0
CDS 1 2022,Moderate,60.33567648069006,46.63348070717111,45.893798361546075,152.86295554940725,106.22947484223613,1,1,1,1
CDS 2 2022,Easy,65.1503392554179,60.16887920778221,34.003504885490685,159.3227233486908,99.15384414090859,1,1,1,0
Standard Mock,Moderate,63.49827912680088,41.05045395591749,44.00775131790558,148.55648440062396,107.50603044470645,1,1,1,1
CDS 2 2023,Moderate,55.421830304098144,51.026556040354365,42.92137399145469,149.3697603359072,98.34320429555284,1,1,1,0
CDS 2 2023,Moderate,50.937818738073055,27.61859317919699,48.065540677345005,126.62195259461505,99.00335941541806,0,1,0,0
CDS 2 2022,Easy,72.84284753263752,77.62946219782633,27.347879640018036,177.8201893704819,100.19072717265556,1,1,1,0
CDS 2 2023,Moderate,44.554002730943765,47.020387679865074,46.52250651872748,138.0968969295363,91.07650924967125,1,1,0,0
CDS 2 2022,Easy,61.33397430161256,62.582804069893754,41.85396656467761,165.77074493618392,103.18794086629018,1,1,1,0
Standard Mock,Moderate,50.9559949766913,55.79525838135463,26.842122748314278,133.5933761063602,77.79811772500558,0,1,0,0
CDS 2 2022,Easy,47.926570463504,91.48824344991328,34.15770906807914,173.57252298149643,82.08427953158315,1,1,1,0
CDS 2 2023,Moderate,50.319870354107195,40.96859077543425,46.47802791759753,137.76648904713898,96.79789827170472,1,1,0,0
Standard Mock,Moderate,65.09045144797145,61.54748082219537,41.54355690596218,168.181489176129,106.63400835393362,1,1,1,1
CDS 2 2022,Easy,62.99746173187224,47.927961224977835,59.88884638754853,170.8142693443986,122.88630811942078,1,1,1,1
Standard Mock,Moderate,62.3422041359956,34.53638256060702,37.452769322176074,134.3313560187787,99.79497345817168,0,1,0,0
CDS 2 2022,Easy,62.1412774502088,49.81454748244696,41.61513499238407,153.57095992503983,103.75641244259288,1,1,1,0
CDS 1 2023,Hard,79.40923965456534,54.15309361768513,23.291010611203752,156.85334388345422,102.70025026576909,1,1,1,1
CDS 1 2023,Hard,63.56459813148786,29.617491353773037,29.88910292396583,123.07119240922673,93.45370105545369,1,1,0,0
CDS 1 2022,Moderate,52.3174467960823,26.571104616644845,29.8203270078349,108.70887842056204,82.1377738039172,0,0,0,0
CDS 1 2023,Hard,44.965345742007095,56.1505000381326,18.14018787709086,119.25603365723055,63.105533619097955,0,1,0,0
CDS 2 2022,Easy,71.18462392388219,62.06598341850337,47.85974098865461,181.11034833104017,119.04436491253679,1,1,1,1
CDS 2 2023,Moderate,61.66967623334163,40.67084813121915,49.606803321291366,151.94732768585214,111.276479554633,1,1,1,1
CDS 2 2023,Moderate,61.06669655367045,32.14548921772645,42.47058827824123,135.6827740496381,103.53728483191168,1,1,0,1
CDS 1 2023,Hard,85.96588896142549,41.703873406907114,30.228526102220687,157.8982884705533,116.19441506364618,1,1,1,1
CDS 1 2023,Hard,67.56878031674921,40.456936232757506,37.31964266408179,145.3453592135885,104.888422980831,1,1,1,1
Standard Mock,Moderate,61.30129438098042,41.322410665800284,19.95851469052021,122.5822197373009,81.25980907150063,0,0,0,0
CDS 1 2022,Moderate,65.1721021615896,62.653989000049044,39.43892839042886,167.2650195520675,104.61103055201846,1,1,1,0
Standard Mock,Moderate,58.79498941776676,60.68076516930813,21.12713486569134,140.60288945276622,79.92212428345809,1,1,0,0
CDS 2 2023,Moderate,74.36089346182015,46.036395949710105,43.9824457285623,164.37973514009255,118.34333919038245,1,1,1,1
CDS 1 2023,Hard,65.44386051876579,41.38182777328571,57.43128382406571,164.2569721161172,122.8751443428315,1,1,1,1
CDS 2 2022,Easy,51.88263307754875,62.50571200364861,34.13714950447848,148.52549458567586,86.01978258202723,1,1,0,0
CDS 1 2023,Hard,38.95195689101937,44.56403980379059,31.355224599296555,114.87122129410652,70.30718149031593,0,1,0,0
CDS 2 2023,Moderate,75.35121739812652,58.375017501021254,48.10194856054301,181.8281834596908,123.45316595866953,1,1,1,1
CDS 2 2022,Easy,43.3732098948547,63.46616063272296,49.21053128047925,156.04990180805692,92.58374117533396,1,1,1,0
CDS 1 2023,Hard,57.55944377078347,30.678713089755277,16.158222990836116,104.39637985137486,73.71766676161958,0,0,0,0
CDS 1 2023,Hard,43.33177230465934,39.965018183022465,13.879932483943275,97.17672297162508,57.21170478860262,0,0,0,0
CDS 1 2022,Moderate,52.0217787855722,45.974736726745085,61.25305580268912,159.2495713150064,113.27483458826131,1,1,1,1
Standard Mock,Moderate,72.9375315586596,41.63892496794156,19.309009753067755,133.88546627966892,92.24654131172736,0,1,0,0
Standard Mock,Moderate,60.96897876034315,42.93359178234307,25.918460513923296,129.8210310566095,86.88743927426644,0,1,0,0
Standard Mock,Moderate,57.820490937564614,70.26142287642415,32.66092014555105,160.7428339595398,90.48141108311566,1,1,1,0
Standard Mock,Moderate,63.7822628543151,54.475857292140844,39.79510562941303,158.05322577586895,103.57736848372812,1,1,1,1
CDS 2 2023,Moderate,66.12626377337112,44.151043542253845,34.17113016125135,144.44843747687634,100.29739393462248,1,1,1,0
CDS 2 2022,Easy,66.66816059518277,68.51485826123661,51.568039489134726,186.7510583455541,118.23620008431749,1,1,1,1
CDS 1 2022,Moderate,57.596015243115886,45.66498404352399,42.67843694668112,145.93943623332098,100.274452189797,1,1,0,0
CDS 1 2023,Hard,55.33870549435244,37.820258333125196,26.211812947566422,119.37077677504405,81.55051844191885,0,1,0,0
CDS 2 2022,Easy,78.4133006954968,56.623390102627816,40.92421147339236,175.96090227151697,119.33751216888916,1,1,1,1
CDS 1 2022,Moderate,45.527822207420414,45.10422115506326,31.907560923672705,122.53960428615638,77.43538313109312,0,0,0,0
CDS 2 2023,Moderate,51.70856514556595,42.84981251726815,35.21665411703564,129.77503177986972,86.92521926260159,0,1,0,0
CDS 1 2022,Moderate,60.79995855243582,36.530947706128266,36.215030098189345,133.54593635675343,97.01498865062516,0,1,0,0
Standard Mock,Moderate,56.012982175168105,62.2115931738807,35.77374282760834,153.99831817665716,91.78672500277645,1,1,1,0
CDS 2 2023,Moderate,62.56719172795741,52.788057110926225,28.380648200825725,143.73589703970936,90.94783992878314,1,1,1,0
CDS 2 2023,Moderate,77.07548889321761,54.57031836522744,44.167064725890185,175.81287198433523,121.2425536191078,1,1,1,1
CDS 2 2022,Easy,72.25590175482321,67.90752152821192,54.39954041428631,194.56296369732144,126.65544216910952,1,1,1,1
CDS 2 2023,Moderate,65.66760381117658,35.02018684483127,45.686422195900846,146.37421285190868,111.35402600707742,1,1,1,1
CDS 2 2022,Easy,49.97734747659719,55.82416851580646,41.5709865064383,147.37250249884195,91.54833398303549,1,1,0,0
Standard Mock,Moderate,54.560899464867425,25.64563696258517,43.258526698277095,123.4650631257297,97.81942616314453,0,0,0,0
CDS 1 2022,Moderate,54.652277439421965,28.364378578806487,30.15044455122385,113.16710056945229,84.80272199064581,0,0,0,0
CDS 2 2022,Easy,79.94731007269304,47.939919312307765,26.407987313366768,154.2952166983676,106.35529738605982,1,1,1,0
CDS 2 2022,Easy,74.07979757805134,41.70190364218304,46.46045343428732,162.2421546545217,120.54025101233866,1,1,1,1
Standard Mock,Moderate,66.82489209260636,75.9964267453376,37.89784478658222,180.71916362452617,104.72273687918857,1,1,1,1
CDS 2 2023,Moderate,64.03940416068305,37.721976514566926,33.58758178931468,135.34896246456466,97.62698594999773,1,1,0,0
CDS 2 2023,Moderate,52.55756633044429,64.45318576694307,26.742309045318418,143.75306114270577,79.29987537576271,1,1,1,0
Standard Mock,Moderate,60.17969915016471,66.17097119977065,40.6524712397473,167.00314158968266,100.83217038991201,1,1,1,1
Standard Mock,Moderate,36.415358577925346,48.66476294140001,47.78873764700375,132.8688591663291,84.20409622492909,0,1,0,0
Standard Mock,Moderate,64.35048371640444,38.93850721861778,26.715967782517488,130.00495871753972,91.06645149892194,0,1,0,0
CDS 1 2022,Moderate,64.88845889812988,60.03975975377882,58.8459780033147,183.7741966552234,123.73443690144458,1,1,1,1
CDS 1 2022,Moderate,72.6552292141854,40.79754930497246,33.0799872973858,146.53276581654364,105.7352165115712,1,1,0,1
CDS 2 2022,Easy,57.19195048421007,30.366610801953698,35.11726275303312,122.67582403919688,92.30921323724318,0,0,0,0
CDS 1 2022,Moderate,52.750806571083984,45.89570190726191,29.396468439401566,128.04297691774747,82.14727501048554,0,1,0,0
CDS 2 2022,Easy,66.31750109747291,54.82089553068448,43.62450868625611,164.7629053144135,109.94200978372902,1,1,1,1
CDS 2 2023,Moderate,54.18556913657243,41.09629669917848,15.366413567344793,110.6482794030957,69.55198270391722,0,0,0,0
CDS 2 2023,Moderate,50.27549362312995,58.911448760324326,39.66066748278604,148.8476098662403,89.93616110591599,1,1,1,0
CDS 2 2023,Moderate,69.3857106705994,46.39769117457014,42.569527361278205,158.35292920644775,111.9552380318776,1,1,1,1
CDS 2 2023,Moderate,54.78044434524104,29.910013000778996,27.52897246332934,112.21942980934938,82.30941680857038,0,0,0,0
Standard Mock,Moderate,69.91853700507858,33.04391647654951,33.25288962070026,136.21534310232835,103.17142662577884,1,1,0,1
CDS 2 2022,Easy,56.73508624289765,55.516293820181524,31.330265435674477,143.58164549875366,88.06535167857213,1,1,0,0
CDS 1 2023,Hard,65.67467851070685,12.96959782259621,27.216083603235333,105.8603599365384,92.89076211394219,0,0,0,0
CDS 1 2022,Moderate,58.1081966484108,45.30095722877374,33.438060999028046,136.84721487621258,91.54625764743884,1,1,0,0
CDS 2 2023,Moderate,53.72538833524298,48.79369338178802,37.174390807258426,139.69347252428943,90.89977914250142,1,1,0,0
CDS 1 2023,Hard,54.75169685873353,34.842006122225754,33.30113089154373,122.89483387250301,88.05282775027726,1,1,0,0
CDS 1 2023,Hard,50.134143302993465,46.712264916585234,41.0409863166832,137.8873945362619,91.17512961967667,1,1,1,0
CDS 1 2022,Moderate,68.269460609428,54.3113301674976,47.26104585334068,169.84183663026627,115.53050646276867,1,1,1,1
CDS 1 2023,Hard,64.28388679136171,42.449846463952326,17.365238703437917,124.09897195875195,81.64912549479962,1,1,0,0
CDS 2 2022,Easy,63.17281538185672,66.1317463816396,56.776840908998096,186.08140267249442,119.94965629085482,1,1,1,1
Standard Mock,Moderate,53.6955480920682,50.01217600139088,38.72794158529206,142.43566567875115,92.42348967736027,1,1,0,0
Standard Mock,Moderate,64.54331433152228,52.320197582858704,24.81157530625348,141.67508722063445,89.35488963777576,1,1,0,0
CDS 2 2022,Easy,62.71848650711766,46.30737801853397,42.824497640556004,151.85036216620762,105.54298414767366,1,1,0,0
CDS 2 2022,Easy,59.149368286034004,42.38142929991807,51.738420203667026,153.2692177896191,110.88778848970102,1,1,1,1
Standard Mock,Moderate,50.222455989579515,38.73731549776855,34.48418742784422,123.44395891519228,84.70664341742373,0,0,0,0
CDS 2 2023,Moderate,51.14971367737201,29.939209717155542,36.05075971208295,117.1396831066105,87.20047338945497,0,0,0,0
CDS 1 2023,Hard,44.92037765086362,45.51370070762811,46.43276466338915,136.8668430218809,91.35314231425278,1,1,1,0
CDS 2 2023,Moderate,52.53436647730089,54.80796572383956,39.18215078266197,146.52448298380244,91.71651725996287,1,1,1,0
CDS 1 2022,Moderate,69.94414420090239,59.71797243327467,33.7284397054327,163.39055633960976,103.67258390633509,1,1,1,0
CDS 1 2022,Moderate,39.615534751178274,49.96645682083747,24.43691869524247,114.0189102672582,64.05245344642074,0,0,0,0
CDS 2 2023,Moderate,63.296335328077916,51.11303989515791,25.882177123313582,140.2915523465494,89.1785124513915,1,1,0,0
Standard Mock,Moderate,53.7615975131274,60.29728560798013,32.230409057728345,146.28929217883586,85.99200657085575,1,1,1,0
CDS 2 2023,Moderate,69.08937496888599,35.31298245575876,25.029396726367374,129.43175415101211,94.11877169525337,0,1,0,0
Standard Mock,Moderate,55.88826604446684,40.10521813710311,34.73253698827075,130.7260211698407,90.6208030327376,0,1,0,0
CDS 2 2023,Moderate,70.40642442799668,52.873021318493144,38.47389841708555,161.75334416357538,108.88032284508223,1,1,1,1
CDS 2 2023,Moderate,47.334611710550284,14.157974133111708,46.6729071738378,108.16549301749978,94.00751888438808,0,0,0,0
CDS 2 2022,Easy,73.34055451849369,49.811185752664464,49.34311737670771,172.49485764786587,122.6836718952014,1,1,1,1
CDS 1 2023,Hard,67.72910217247424,40.74918043992932,29.49521957636523,137.9735021887688,97.22432174883947,1,1,1,0
CDS 2 2022,Easy,68.39528787404217,71.13320689699606,71.86574911811056,211.39424388914878,140.26103699215273,1,1,1,1
CDS 1 2023,Hard,62.01131200712918,41.723077905753904,22.69756410719044,126.43195402007353,84.70887611431962,1,1,0,0
Standard Mock,Moderate,51.86875906153614,49.68560370881828,43.22110847282813,144.77547124318255,95.08986753436426,1,1,0,0
CDS 1 2023,Hard,43.754783203861045,29.806990363404335,30.648996667348023,104.2107702346134,74.40377987120907,0,0,0,0
CDS 1 2023,Hard,56.51216221337547,40.329851600329754,23.127381469077946,119.96939528278318,79.63954368245342,0,1,0,0
CDS 2 2023,Moderate,67.50469861935095,43.309340793931334,34.46948008074894,145.28351949403122,101.97417870009988,1,1,1,0
CDS 1 2022,Moderate,62.032762210574624,34.713800761418874,41.97182620792853,138.718389179922,104.00458841850315,1,1,0,0
CDS 2 2023,Moderate,62.606561547052024,54.88388355932058,48.175408190174,165.6658532965466,110.78196973722602,1,1,1,1
CDS 1 2022,Moderate,60.57754146667228,53.42995747323219,41.39737506698895,155.4048740068934,101.97491653366123,1,1,1,0
CDS 1 2023,Hard,62.53601109159814,21.358526396040816,13.808547112136445,97.7030845997754,76.34455820373458,0,0,0,0
Standard Mock,Moderate,70.04829149483237,52.81846362863046,19.947208238385592,142.81396336184844,89.99549973321797,1,1,0,0
CDS 1 2023,Hard,51.47950343967708,44.195797085769684,22.030486035232023,117.70578656067879,73.5099894749091,0,1,0,0
CDS 2 2022,Easy,67.0103350371657,47.50226554556933,61.10342652096378,175.6160271036988,128.11376155812948,1,1,1,1
Standard Mock,Moderate,74.40110120069174,40.06773742148745,38.524229143843144,152.99306776602234,112.92533034453488,1,1,1,1
CDS 1 2022,Moderate,67.99246457517245,48.430119538296594,40.65738504453951,157.07996915800857,108.64984961971196,1,1,1,1
Standard Mock,Moderate,62.66295356440624,38.09055449694592,29.030129689544683,129.78363775089684,91.69308325395092,0,1,0,0
Standard Mock,Moderate,67.59442173822583,47.03900402101089,32.76060575686726,147.39403151610398,100.35502749509308,1,1,1,1
CDS 2 2022,Easy,67.79821595944277,37.84808234831122,42.65288344783808,148.2991817555921,110.45109940728085,1,1,0,1
CDS 2 2023,Moderate,72.86252086454859,45.568160846134205,36.21182151900678,154.64250322968957,109.07434238355538,1,1,1,1
CDS 1 2022,Moderate,64.30846005169747,57.20475227387642,37.36542193614863,158.87863426172254,101.6738819878461,1,1,1,0
CDS 2 2022,Easy,70.3798367215094,71.21192686873019,47.17846228996267,188.77022588020225,117.55829901147207,1,1,1,1
CDS 1 2022,Moderate,68.83624548970973,34.52518612707801,33.39513779671437,136.7565694135021,102.23138328642409,1,1,0,0
CDS 1 2022,Moderate,76.67797933004515,42.322711039673734,32.62276626652887,151.62345663624774,109.30074559657402,1,1,1,1
CDS 1 2023,Hard,37.63273182235561,41.786639247445244,32.70778484249689,112.12715591229775,70.3405166648525,0,1,0,0
Standard Mock,Moderate,44.848850637505194,42.02169695158273,39.53274042133176,126.40328801041969,84.38159105883696,0,1,0,0
CDS 2 2023,Moderate,86.90315007288694,42.77768001362648,29.306388079091317,158.98721816560476,116.20953815197826,1,1,1,1
CDS 1 2023,Hard,46.25223775745632,35.52669046642296,40.22301216833578,122.00194039221506,86.4752499257921,1,1,0,0
CDS 1 2022,Moderate,52.750858462345036,31.43576477504178,42.06955009920542,126.25617333659224,94.82040856155047,0,0,0,0
CDS 1 2023,Hard,61.25110546248948,46.79929399402107,44.25119773280686,152.30159718931742,105.50230319529634,1,1,1,1
Standard Mock,Moderate,66.37898316259925,68.51649634410623,43.70060216907484,178.59608167578034,110.0795853316741,1,1,1,1
CDS 1 2022,Moderate,72.09893960019104,58.846696807632014,39.39669722273024,170.3423336305533,111.49563682292128,1,1,1,1
CDS 2 2022,Easy,56.14065074534889,42.93332834579503,47.76293590747322,146.83691499861715,103.90358665282211,1,1,0,0
CDS 1 2022,Moderate,56.32977581368373,52.81715591240955,4.174378248567624,113.3213099746609,60.50415406225136,0,0,0,0
CDS 1 2022,Moderate,53.561279888916474,52.682311327264834,46.11145215204463,152.35504336822595,99.67273204096111,1,1,1,0
CDS 2 2022,Easy,76.24095894701625,67.46063244591559,29.16403455327462,172.86562594620648,105.40499350029087,1,1,1,0
CDS 2 2023,Moderate,81.05856344363326,57.484188104307464,42.64158299931894,181.18433454725965,123.7001464429522,1,1,1,1
Standard Mock,Moderate,61.695976763949346,57.134308472418105,29.753312194346357,148.5835974307138,91.44928895829571,1,1,1,0
CDS 2 2022,Easy,49.939170895979316,33.74731837195381,35.822448750791835,119.50893801872496,85.76161964677115,0,0,0,0
CDS 2 2023,Moderate,52.96343622684917,54.06472051464556,41.420450918935614,148.44860766043035,94.38388714578478,1,1,1,0
CDS 2 2023,Moderate,60.50913695535473,25.369624585629488,36.704009940620104,122.58277148160431,97.21314689597483,0,1,0,0
CDS 2 2023,Moderate,56.27437719429085,40.09128371382551,28.1864839356479,124.55214484376427,84.46086112993875,0,1,0,0
CDS 1 2022,Moderate,65.99578627813753,40.74382979847107,26.394926734946896,133.1345428115555,92.39071301308442,0,1,0,0
CDS 1 2023,Hard,34.12930754290484,26.945949427436563,27.647014556990644,88.72227152733204,61.77632209989548,0,0,0,0
Standard Mock,Moderate,60.79202928689644,49.254506946590595,25.488919532575352,135.5354557660624,86.28094881947179,1,1,0,0
Standard Mock,Moderate,58.55314239257657,53.96661576543833,51.72041773042321,164.2401758884381,110.27356012299978,1,1,1,1
Standard Mock,Moderate,41.60362127437697,48.662496107908,22.351111558972917,112.61722894125788,63.95473283334989,0,0,0,0
CDS 2 2023,Moderate,50.701520516073494,64.19455576600492,5.316315697641478,120.2123919797199,56.01783621371497,0,1,0,0
Standard Mock,Moderate,67.20224016905408,40.71212345434902,40.209768734917716,148.12413235832082,107.4120089039718,1,1,1,1
CDS 1 2022,Moderate,64.27676771009929,50.45828760261229,27.956396757791182,142.69145207050275,92.23316446789048,1,1,0,0
CDS 2 2023,Moderate,50.79416774163523,29.157160151017862,50.16288450556014,130.11421239821323,100.95705224719538,1,1,0,0
CDS 1 2022,Moderate,72.32283829510831,42.12639605589611,35.389158280173305,149.83839263117773,107.71199657528162,1,1,1,1
CDS 1 2023,Hard,56.67002921695738,56.400960840332765,35.86678405742545,148.9377741147156,92.53681327438284,1,1,1,0
Standard Mock,Moderate,63.13143023133532,48.66756148518946,26.093039147377226,137.892030863902,89.22446937871254,1,1,0,0
CDS 2 2022,Easy,83.16793236662373,65.9051617374923,53.476780855126236,202.54987495924226,136.64471322174995,1,1,1,1
CDS 1 2023,Hard,62.956870201223865,53.90505801411844,35.59560072485233,152.45752894019463,98.5524709260762,1,1,1,1
CDS 1 2023,Hard,50.43371214278095,40.82804200884474,19.159311473799953,110.42106562542563,69.5930236165809,0,0,0,0
Standard Mock,Moderate,51.82418413222309,39.356657080944814,24.449792446228155,115.63063365939605,76.27397657845124,0,0,0,0
CDS 1 2022,Moderate,84.85313924533686,52.342894036331856,36.36124634075844,173.55727962242716,121.2143855860953,1,1,1,1
Standard Mock,Moderate,47.77637192995746,38.17136828257433,16.5624704120737,102.51021062460549,64.33884234203117,0,0,0,0
CDS 2 2023,Moderate,74.38195585208749,55.18314109733271,38.34275466076521,167.9078516101854,112.7247105128527,1,1,1,1
CDS 1 2022,Moderate,67.38566039202061,64.65558700768041,29.086506202017222,161.12775360171824,96.47216659403783,1,1,1,0
Standard Mock,Moderate,53.67192400777818,53.30762587362409,49.06232359262553,156.0418734740278,102.7342476004037,1,1,1,1
CDS 2 2022,Easy,47.109548457536775,33.58073760553474,32.51990513399465,113.21019119706617,79.62945359153142,0,0,0,0
CDS 1 2022,Moderate,71.63282132794208,21.259890720602638,34.752645791975986,127.64535784052072,106.38546711991808,0,0,0,1
Standard Mock,Moderate,63.75746881719658,30.19432973960012,29.6283573761168,123.5801559329135,93.38582619331338,0,0,0,0
CDS 1 2022,Moderate,76.77965836968697,44.47882317224025,36.072858660965785,157.33134020289302,112.85251703065276,1,1,1,1
CDS 1 2022,Moderate,56.00575219013983,32.345413204990685,19.867205308422278,108.21837070355278,75.8729574985621,0,0,0,0
CDS 1 2023,Hard,67.84916784875084,40.26481241124236,26.208937041714247,134.32291730170743,94.05810489046509,1,1,0,0
CDS 2 2022,Easy,44.55669523798925,62.317750238497034,26.819079642044944,133.69352511853123,71.3757748800342,0,1,0,0
Standard Mock,Moderate,63.777117601138336,64.11547597957471,52.53375198724316,180.42634556795622,116.3108695883815,1,1,1,1
CDS 1 2023,Hard,52.69289027515177,36.20075868516311,33.78362851770617,122.67727747802105,86.47651879285795,1,1,0,0
CDS 1 2022,Moderate,80.54809818638648,50.03622109029301,46.490146960524,177.0744662372035,127.03824514691048,1,1,1,1
CDS 2 2023,Moderate,62.00394784876352,54.95493416536617,49.44850287259808,166.40738488672775,111.4524507213616,1,1,1,1
CDS 1 2023,Hard,70.58628017070086,45.53473913798558,12.450816589929012,128.57183589861546,83.03709676062988,1,1,0,0
CDS 2 2022,Easy,59.84565135318615,73.55678424627794,57.56377987627992,190.966215475744,117.40943122946607,1,1,1,1
Standard Mock,Moderate,60.328358091013065,69.39737423991008,50.356309788110316,180.08204211903347,110.68466787912338,1,1,1,1
Standard Mock,Moderate,60.744066719261475,47.623906167963334,59.71933772431858,168.0873106115434,120.46340444358006,1,1,1,1
CDS 2 2022,Easy,62.85479049664091,50.75451122629224,48.65872588584343,162.26802760877658,111.51351638248434,1,1,1,1
CDS 2 2023,Moderate,60.85339775794894,48.23062622660724,49.0943442405091,158.1783682250653,109.94774199845804,1,1,1,1
CDS 1 2022,Moderate,43.049822070246925,39.64447705137126,38.673193878491965,121.36749300011016,81.72301594873889,0,0,0,0
CDS 2 2022,Easy,73.65271157294546,72.65680417799827,46.96189715826246,193.2714129092062,120.61460873120792,1,1,1,1
CDS 2 2023,Moderate,69.07532300792697,39.970838878347436,45.90244283658065,154.94860472285507,114.97776584450762,1,1,1,1
CDS 2 2023,Moderate,68.03986495890503,39.7362010963588,54.6845128936029,162.46057894886673,122.72437785250793,1,1,1,1
CDS 2 2023,Moderate,77.99738291727098,37.77634505940031,29.506499087986697,145.280227064658,107.50388200525768,1,1,1,1
CDS 1 2022,Moderate,62.96200443354838,58.94100148766718,42.1591041612881,164.06211008250364,105.12110859483647,1,1,1,1
CDS 2 2023,Moderate,50.38237579226798,39.77334514219794,39.345400972542905,129.50112190700884,89.72777676481088,0,1,0,0
CDS 1 2023,Hard,40.11077743929423,30.98919560853018,22.570109475737723,93.67008252356214,62.680886915031955,0,0,0,0
CDS 2 2023,Moderate,65.21595160352507,30.3215204414968,46.52213663068669,142.05960867570855,111.73808823421176,1,1,1,1
CDS 1 2022,Moderate,63.51961074208056,55.54902490816801,23.233018142290938,142.3016537925395,86.75262888437149,1,1,0,0
CDS 2 2023,Moderate,53.77269418996252,57.5959741841709,24.486709819767214,135.85537819390063,78.25940400972974,1,1,0,0
CDS 2 2023,Moderate,54.13077394554905,21.360130949323484,31.840360486473017,107.33126538134556,85.97113443202207,0,0,0,0
CDS 2 2023,Moderate,69.46551361423474,48.065494131375765,43.209085211691075,160.74009295730158,112.67459882592581,1,1,1,1
CDS 2 2023,Moderate,44.72419058644241,40.004839363670506,47.09369178334763,131.82272173346055,91.81788236979004,1,1,0,0
Standard Mock,Moderate,55.46646549899412,39.556362670689246,58.12044056359531,153.1432687332787,113.58690606258943,1,1,1,1
CDS 1 2022,Moderate,67.422099624265,52.68206631456102,40.62092262082618,160.7250885596522,108.04302224509118,1,1,1,1
CDS 1 2022,Moderate,62.82000542554511,51.263287091286486,38.76388561889199,152.8471781357236,101.58389104443711,1,1,1,0
